id	filename	md5	size	state
63038009-c3b4-4e17-8681-c3c42c6751bd	908119c7-3eb3-4034-90c5-69bad2819239.rna_seq.augmented_star_gene_counts.tsv	4ae7623cb0179e86ac75c88464d8a432	4168917	validated
6330fa72-50c8-4540-8cd3-c4a7bc50af3e	9e46a377-6827-49dc-8044-61760ac75128.rna_seq.augmented_star_gene_counts.tsv	ffdd98d1de09b0b3ca89ce67916b07a5	4216661	validated
62efc463-984f-4f2d-a92d-207203bb3b72	d5a21a6c-e4ae-4245-9336-37d44492bce7.rna_seq.augmented_star_gene_counts.tsv	2d2e6ed59058d77c86170ea9ffa7c6d2	4215744	validated
206d5e86-daed-4e63-bf86-e63c475311b3	6ae5fbbd-9ea0-4843-9422-001b12d6fada.rna_seq.augmented_star_gene_counts.tsv	d041cb6204bafd178ba17d2c083e993c	4225707	validated
631879c8-e893-4691-a15a-57cea800090e	747491ae-3c19-4534-a86e-ca6b2823ed68.rna_seq.augmented_star_gene_counts.tsv	9613d8b317354f8846dce1dca153ff89	4268699	validated
20e73886-d28b-4e60-b604-d6867085d183	7534c2a8-f98f-4ee1-a2ae-de27c0ccaecf.rna_seq.augmented_star_gene_counts.tsv	ef361bfc5784b0965da7e0b311839e47	4234005	validated
87b5b0c6-6e36-4a5e-892d-9e7a735d31b3	edc5d087-d605-4f2a-88a2-9d5c27c8fb7c.rna_seq.augmented_star_gene_counts.tsv	e26b0660e1b3d42dcbda897f4306e3eb	4189170	validated
1e1398b1-38d6-4c2d-87f7-d3b2830646df	7b6bad98-b419-4a98-a1bc-9310f9b6e511.rna_seq.augmented_star_gene_counts.tsv	42188a4280ac7c72a17822361f8c2a78	4213635	validated
632eb0d9-24ba-47dd-9878-c29a4f236cbf	54538c0f-80dd-43f5-8680-ce287afc6200.rna_seq.augmented_star_gene_counts.tsv	4d17ce0ace9d31636f7afc6f33ab1220	4210228	validated
d204c761-0287-40b2-b84e-b45b79d65b5f	9a1f929b-de2a-499e-a266-aff707735d48.rna_seq.augmented_star_gene_counts.tsv	f16301916f999f5c050f723db01a88cd	4252325	validated
1f1ae2d5-419f-432d-a4bf-3f59e1511619	a2f6777b-c1a4-4259-aebd-67fcdfd04e50.rna_seq.augmented_star_gene_counts.tsv	2661f7d7a7c65cf3fe8a29ede1c7049e	4217024	validated
ba6da2aa-bc63-4416-bb8d-9b7c20354ba5	d2d0caa1-da50-49fe-9ee3-24545388b3ad.rna_seq.augmented_star_gene_counts.tsv	4a6b157314bfc8a7b2024fbd071a0ca7	4199926	validated
1f903d6c-9ecf-4524-bf11-8786c90cfccf	ad1ad419-8d25-4057-b0a2-84327b1c8f4b.rna_seq.augmented_star_gene_counts.tsv	332e2b58cdafde83b01f46c2a196fd32	4230553	validated
6513b653-0b7c-4f9b-b696-6fad22b56b65	1d396dc2-79fd-4ab4-a907-c0739dcd89d9.rna_seq.augmented_star_gene_counts.tsv	e9d2551e26bb1590839f429251531450	4217489	validated
ba71cdb2-dfe0-4313-b06e-bc6a453b05ef	f15f09be-2640-473b-958e-43f98267094f.rna_seq.augmented_star_gene_counts.tsv	f3646c7e74a727c5b4ae64a54bbd3e1d	4234474	validated
193689ae-1630-4c16-ab53-9072ead03027	95fc9b15-fa7d-4e80-92a7-ba84d7676a26.rna_seq.augmented_star_gene_counts.tsv	08f39dd1898ac24d5c43031b3a2bb48b	4252441	validated
1935ab5f-ddd1-4928-ae7c-547b889c099e	23a21ae5-379d-41e5-b654-f1be7ea45b45.rna_seq.augmented_star_gene_counts.tsv	98afc05103e636bd7731d67e27645129	4210389	validated
1902215e-a4b4-42c5-9e7f-d3dca518c02f	06238fde-7a05-4f65-9c03-857c15656495.rna_seq.augmented_star_gene_counts.tsv	0e777a09ee0d1cba755f466299841138	4219013	validated
629ecdac-a18c-4fbf-9eb8-d6a67d66da74	033ef254-c335-4bb8-a9f6-7f76a6c16e50.rna_seq.augmented_star_gene_counts.tsv	a7cb8b664b1c47b2c1901df5bf03b875	4209466	validated
6293c820-b11d-46ae-bff4-c6fa0611d1df	795bd9a1-27fa-4985-9b5e-a0cc6dd05128.rna_seq.augmented_star_gene_counts.tsv	575da6a4a999caa426a8dfc60327428b	4226042	validated
6523ba19-ade0-4ed9-9153-56348ca3f439	02b48d61-af5c-489f-b9ce-1ed572a7d169.rna_seq.augmented_star_gene_counts.tsv	82ccd9c7755125963e3e854e1258fb8c	4224823	validated
1c7e8a66-7f3c-4dd7-9862-fb44ca7f38c3	842e2b5b-cdfc-4906-adf6-f8cf615cceca.rna_seq.augmented_star_gene_counts.tsv	57c2de028ce23d696a94836d840b2aa5	4220018	validated
1c4805b6-e2c1-45d5-af01-92754bfbdb11	a812e681-4bf9-41bd-80cc-74db6be37b03.rna_seq.augmented_star_gene_counts.tsv	a768036d86fe98c69d9f2df57bdd81ac	4201025	validated
1c4a8510-2b61-4fce-981a-e337bfbb06e4	fed54b8e-a654-40df-98be-53f29c7fd3c9.rna_seq.augmented_star_gene_counts.tsv	1ab3d2ebad16e9ed4ca17d0be3d79f75	4224449	validated
1e817541-47cd-4ce3-8812-5af947ceaedd	e9ceef39-aec7-4fd3-bbac-7e6d9bff6eb1.rna_seq.augmented_star_gene_counts.tsv	5a288e07bd8faa2599b52eb094dab0fa	4229343	validated
1e99d4e4-71f7-42c8-9efd-212979f03525	a91d5fcc-9e0d-4255-a26b-db9d1a6a4ae2.rna_seq.augmented_star_gene_counts.tsv	39d378ec6f3fe9e2dd1d728879adf5dc	4155712	validated
1e53b940-52f6-40ca-bb17-744a83f18c1a	8e4be1f8-ad8b-48eb-b537-3bd2609f4931.rna_seq.augmented_star_gene_counts.tsv	12abbaaca5322bab1d3e064c91322284	4216381	validated
21a9eb4b-ee5d-459d-a044-8dbd6d70cd5f	0cf6150e-dff2-49eb-8371-49eb58e10b1d.rna_seq.augmented_star_gene_counts.tsv	a8cb4d9d406e64a958f30a35ceed6b4d	4217611	validated
22cb1995-bc4e-490f-8c69-df04847bab66	f5e58465-4c41-4499-8ed1-15c760b7a2d7.rna_seq.augmented_star_gene_counts.tsv	818c470133976597817a3b3253cc6795	4217850	validated
20cda179-4ab2-4e5b-8111-3404df8eee4a	1b661b46-976f-4feb-b807-6cb95f90b13a.rna_seq.augmented_star_gene_counts.tsv	dcfc5bac87dab9877ffc08734adcffcb	4212812	validated
20eacea7-b494-4b73-9578-f98f92cf1a09	4f6b2393-738e-4e68-83dd-73f2e2bd96df.rna_seq.augmented_star_gene_counts.tsv	5484614bd78ad3bc11008ce1d46b5633	4214182	validated
208cfaba-7239-4176-a881-6d59f4cfce7b	5b057c73-1122-4056-8a9a-581bab168cc6.rna_seq.augmented_star_gene_counts.tsv	9c03b1535d2e4a861bf8f15b4e1c4c6f	4221255	validated
20f1561c-9abf-4882-9031-828597f91067	719917e7-6a39-4ade-b91f-b703deaf2b19.rna_seq.augmented_star_gene_counts.tsv	8ebcf1951663ce9ea6d40927921b351b	4265907	validated
212680d3-b022-415b-85f3-7651a86a20fb	f843db6f-14a8-4c1b-a121-18f73ea741b7.rna_seq.augmented_star_gene_counts.tsv	0ee72aafeb9ffa75575c397edf6ac0cf	4207343	validated
1de4c5a3-c9dc-4191-8642-f8240403c99e	2aa27581-f5f4-40cf-a8fc-15e03705dda1.rna_seq.augmented_star_gene_counts.tsv	97cc0487e7eb797ff64212a4c03abd91	4215423	validated
1e2b1ebe-0876-4081-8536-f476a6943eb4	9ef49b51-d94a-48cd-9082-c9e9a547ef5e.rna_seq.augmented_star_gene_counts.tsv	2016d211c621d8596799f31853e5db70	4210759	validated
21f56b47-ffce-4392-aef7-b4fe947aee21	a0765e00-55aa-4587-8cc7-de933a57c367.rna_seq.augmented_star_gene_counts.tsv	c56b67606225996ab54ce9729f44419d	4213297	validated
2281629c-8ba4-4312-8572-70a730edde3f	37c44ee0-3229-496f-95a2-f18d4a14f313.rna_seq.augmented_star_gene_counts.tsv	22e79f708c9e9159c49de8b8d44c2ef3	4221962	validated
1e426f3d-c438-41ff-b6b6-45d6276cc0c3	7cb25ac3-7016-456d-aaee-b054ad23f683.rna_seq.augmented_star_gene_counts.tsv	d365e7231d119e5f4dc36ca216d40ba2	4219090	validated
20b2c312-c244-416c-9831-368d088a0dc6	c2216b0f-5bc3-4012-837b-80cea008ef66.rna_seq.augmented_star_gene_counts.tsv	8af8bfd9f5b9a2507f194af1cc61844d	4221374	validated
20ab0d5f-b47a-4746-ae01-055c1db03661	dda7ea33-c558-47c0-b6c2-304ad960d8f9.rna_seq.augmented_star_gene_counts.tsv	ec0213606c02f89ef599b62a2362010a	4167918	validated
8cbf549a-1d6a-4b7e-bd08-2405b07cec12	02d797a8-2c4a-475d-b4a6-4a6f57f8bfd9.rna_seq.augmented_star_gene_counts.tsv	48d9fb45fabf90ea5cf21fc9bd52cb37	4207610	validated
20ec840f-3903-4752-9393-e514c37e5d66	1ac0d4ee-acda-42fe-bb87-321180b1533d.rna_seq.augmented_star_gene_counts.tsv	c71cda2bef0e92fa87679024cb2ec405	4221042	validated
d3f6d075-1571-4952-8d22-d72e79a23fa1	d4e64274-37b3-4694-a8e1-e887f9e0b25f.rna_seq.augmented_star_gene_counts.tsv	c56ae7e9e2ad5df22abbd82551a91cdd	4212116	validated
643bff01-7415-4600-8370-aa1426f8fd64	3edac523-46a4-4686-ab11-65c9e6049789.rna_seq.augmented_star_gene_counts.tsv	0bc75676d04e835db0503454de08cbe4	4211931	validated
20dc612d-f8ff-41ff-96ac-8e66fffaa549	bd9ec2b8-95fe-49e0-bc21-8c57d095095f.rna_seq.augmented_star_gene_counts.tsv	4737a3258b369486462dc1a379296147	4204081	validated
fd49e992-0339-4ab6-8ecd-150687aa7907	9c36a9f4-1a95-492d-b604-8dd1f1eb71cd.rna_seq.augmented_star_gene_counts.tsv	40f2d474dcab14c879538a56a04b07f3	4220156	validated
d85689ba-d3d9-433c-8158-d01e6fe33db8	54e01b43-d39c-4969-bbba-1de6d53d427e.rna_seq.augmented_star_gene_counts.tsv	d097df8debb5329f259c73678efadbac	4216108	validated
f56f3c92-14f8-40ce-b580-d59f35d52c60	cbf1fc9f-0492-48d2-be3f-7016d5a0b508.rna_seq.augmented_star_gene_counts.tsv	bd6d5067b8fb69b32e8fad0c0e057891	4220092	validated
fb816951-0705-4613-bfb6-a45c699ca378	acd9cba5-7521-4f74-994f-ce2f4ba10182.rna_seq.augmented_star_gene_counts.tsv	aaee85d0b89d7a8f15518b5916394aa7	4217691	validated
fd24afe7-bb86-4ac5-9174-2b51fd859a44	7b6b49df-9e21-43b1-8362-073e27fa3732.rna_seq.augmented_star_gene_counts.tsv	61bfb89ee735a8a22465465ce96226d7	4224940	validated
e926a004-4653-470b-8014-0c14b31f10e8	0938c492-f097-40d8-8aff-23341ca08973.rna_seq.augmented_star_gene_counts.tsv	dadfb7b034c013401fdc14a491130494	4223845	validated
6524ffc2-979d-4c11-b3ea-706e911d9bd9	4402bce3-8bc7-40c7-8232-f6ed8232fd5c.rna_seq.augmented_star_gene_counts.tsv	3e51c7fad6b150152394c129a8e2dc90	4220978	validated
5aeb0943-e0e3-41c0-98db-7d2132d1aad6	d24423b0-0027-489b-8182-e16d6ca63683.rna_seq.augmented_star_gene_counts.tsv	048a253bde0d0af4f75fe6974f2eac65	4222584	validated
621b3952-cbf0-47ef-8000-af9f04928b9f	d0b3da8a-d90f-4b4c-bdd1-50443d4f3aba.rna_seq.augmented_star_gene_counts.tsv	2c9dcb6605316c0f0dfe573aa3832d7d	4221530	validated
dfdcad5b-8ed3-488c-9c94-eb04bafcea95	bbafc24f-0f18-4c19-893b-3c694a2eb2d7.rna_seq.augmented_star_gene_counts.tsv	a50270d344bfbb9fb8d83bd07211e071	4231231	validated
df210583-2258-44b5-bfdc-6b70347ce7c6	d64386a4-484b-4057-995d-bea7ce3049ec.rna_seq.augmented_star_gene_counts.tsv	cae1ec9da7e2090137aa0bf754978ece	4226021	validated
e22f4619-8861-4cf7-93e8-1ab25788bd9d	5e600a75-fef5-48ce-be05-593f7aefbdec.rna_seq.augmented_star_gene_counts.tsv	b8a7ec179018efa4998f7b863d81a756	4241035	validated
cd52efa3-30a3-45e5-bc01-4a31f4639742	dd771142-4650-427e-88ca-d5a0990d66c4.rna_seq.augmented_star_gene_counts.tsv	91eb4abb7338dc9993d09e0135276b33	4220667	validated
cfbf9450-4ab8-4088-82a2-696d037c28f2	480a3353-9fc4-46ec-95b0-03790f4863ba.rna_seq.augmented_star_gene_counts.tsv	befb2e1b92fa9c3936b53e20f950c37b	4223344	validated
fa73354b-f9f6-4444-843f-cabe12f72109	23e11a63-86ab-403b-a4cf-54ee7db77efb.rna_seq.augmented_star_gene_counts.tsv	734a3f61af97cb47eb641e25ca21d6b7	4218668	validated
5bf8556a-2648-40eb-9b91-da2e8650ff2d	f851130e-4729-4364-b684-7dfd6150c183.rna_seq.augmented_star_gene_counts.tsv	0feb6c076b28c936b73e9914451de0e4	4212624	validated
ce80ab5d-01b6-458b-8eb2-3aa4f9c01555	31487e26-7877-4c2f-b182-a03054bc180d.rna_seq.augmented_star_gene_counts.tsv	74c653c4e65493a52f4b3ed8bcfd9f4b	4219032	validated
c5d9b63b-c162-411c-bd59-1aa540ee2aa2	84f8ca7e-4a2c-45d1-99f7-d8563084d5e4.rna_seq.augmented_star_gene_counts.tsv	d8387985a8b19174550e228da071137c	4227929	validated
f7907bf2-b42f-4d3b-934c-abeeae6f3eee	dce62877-ee24-4e9c-8b40-98dbc59da903.rna_seq.augmented_star_gene_counts.tsv	391815fc5de62157cf9967e505c099cd	4200989	validated
de00ae72-b264-4113-ba01-7ace4cbb4102	fbd7c69b-a266-42a3-8e25-1caf54958219.rna_seq.augmented_star_gene_counts.tsv	ce3b82b11a600808d225235396b89f92	4225227	validated
b31784f5-dcf1-4453-875e-99d28f2769a0	1e98fa65-39a3-4e60-810a-9e516dc2a17f.rna_seq.augmented_star_gene_counts.tsv	08cafb7cf0fa91b2882cfc35d3011e4e	4240999	validated
b4abe46d-cce2-46f6-b731-7f9983797b1b	005b538f-8a73-4676-991b-1fab28993cde.rna_seq.augmented_star_gene_counts.tsv	3114ff4869159bb315ad862d064aa3a1	4211833	validated
db46b3ec-7873-4c53-bf68-0e0071d776e6	35b94460-a491-41ab-9938-6aff0f926af3.rna_seq.augmented_star_gene_counts.tsv	1f2e86f8cb09b3da961eb248209c25a0	4225777	validated
662755c3-6d79-4ac1-94cd-f01487ebd847	af138e6b-25b3-46bf-b07d-1df29274f997.rna_seq.augmented_star_gene_counts.tsv	69467582708b61c506b7f7415fdef2bf	4207943	validated
660d2166-550e-4466-868f-5f5aacc06f7f	941bc6a7-06ce-4d67-9ac3-ba9efe9f0f9f.rna_seq.augmented_star_gene_counts.tsv	1d59934962b1ec27f8f0be7a59772638	4207836	validated
d0a30b89-0f94-4961-9619-f76200929a5e	29962166-83ee-4e75-9f00-3a9f4f17a118.rna_seq.augmented_star_gene_counts.tsv	88f25361b57be90ad5a6e37be8e6b1cc	4218265	validated
037534d5-8430-4af6-a656-eafc7a68e1d7	8c3346cb-5a6b-4e87-aa4e-341a5d0d9061.rna_seq.augmented_star_gene_counts.tsv	5e8383b03432d6270b2b065d19228407	4215509	validated
fb089503-eab4-497a-8191-3d737bf8e638	50247d28-71cf-423e-b9fd-725e91d8146a.rna_seq.augmented_star_gene_counts.tsv	fb24ad4f2db1e35182f0be4f3ef09ab7	4223291	validated
f35522e0-8e90-4a4e-a94e-6d65a3b017f5	6b69181c-76a4-4c75-ac18-94e3327fa227.rna_seq.augmented_star_gene_counts.tsv	d9033b09f393564dc58eb8a02894dd47	4218952	validated
5ac615f9-ac4c-4acb-b168-d995f1498330	b8eaf59e-180d-4e6e-a606-9e94117311f6.rna_seq.augmented_star_gene_counts.tsv	680742ea6a7cc446247c09300194b32e	4218336	validated
06017ed0-5600-46a4-ad26-4f2d7563280d	95582c2f-1888-4434-9a99-413c3c46d22e.rna_seq.augmented_star_gene_counts.tsv	12dac33d9c864a4725a092b907b61fe3	4211099	validated
fdd67b98-8b01-441e-8801-02ea88156720	db2386c3-d9fb-41e9-b05c-b62dc35e351a.rna_seq.augmented_star_gene_counts.tsv	683d6bcdfa6704bd47f172ea0d5dfbac	4216958	validated
de0d3b22-65d5-4049-a666-6a37c104c4e1	575ac724-611b-420b-822b-f62145398365.rna_seq.augmented_star_gene_counts.tsv	f4088564c9d59621efaeea4500ef2048	4207215	validated
bfc9be77-5c33-424f-9249-f491858ed890	13ba7bf7-eb98-49ca-8895-31cb8651abaf.rna_seq.augmented_star_gene_counts.tsv	4b51e428547e02f77d0f56e55d85a6a1	4220180	validated
d107caec-2152-407b-81a6-39335d42feb9	7d74fad5-6dd0-4751-81cf-bd6233116c46.rna_seq.augmented_star_gene_counts.tsv	7cde787cbe233d966ba49575863bc655	4203226	validated
62ccdea3-4f92-4242-a410-7438483a0dce	4d198d49-0d3e-4b8b-9f67-3f7642907fdb.rna_seq.augmented_star_gene_counts.tsv	27d3b5ef7ca0fbeebeaf9d803b99165f	4222578	validated
e531715e-aeb9-4d22-8616-f4a284a652b2	a2ed740b-e789-4dfb-b212-0d73598ab9d4.rna_seq.augmented_star_gene_counts.tsv	2e89844bdb227ced6564188be677ab57	4217220	validated
ccda9cf3-8115-494c-be8d-9566f41ffc04	2e714f31-0166-417f-ae22-4fc7a3bf3fc6.rna_seq.augmented_star_gene_counts.tsv	ca39bbc217db581c3d3150a5c8c3ff54	4223726	validated
d65b9d66-0ed1-4460-bb8b-10a7e50435b8	4296e458-abcb-4163-adc0-a4725b911c31.rna_seq.augmented_star_gene_counts.tsv	2bf4ff7c6da20627d83553fc529a0928	4218129	validated
da5e97bc-ff9f-41af-8076-8e98055c6a71	dfa63789-b0c1-404b-aa57-7224735b9429.rna_seq.augmented_star_gene_counts.tsv	0c575949f6842ddaf2066acbcb76ef22	4230689	validated
e3a7ea76-e50e-4681-9a8e-bcfa9e842d25	1df250d8-7b8e-4bcb-8dc6-756985d127f2.rna_seq.augmented_star_gene_counts.tsv	80836cdacda4026a805ba54d50f75ed8	4210835	validated
d57d71c1-73e7-410b-8ea7-25727df28bc3	8a8e41a4-f4eb-481f-8830-15d7e4cd484b.rna_seq.augmented_star_gene_counts.tsv	a7b1011be9c8f23cf7074490ef89d8a9	4213237	validated
eec59a16-4b72-4c9a-9166-b899c9c30d2e	e49fd034-6aed-417f-a905-797415a55c88.rna_seq.augmented_star_gene_counts.tsv	1f927f8a594deeef71f4e594ce5d8a89	4212866	validated
0b243f09-a843-46a1-9b56-a5e3ca1cedc7	3cd7007b-5825-4668-8da1-36638e830fd9.rna_seq.augmented_star_gene_counts.tsv	44cd028d9e1da1734f2654a5b1968080	4208115	validated
d4bff948-31c9-4de9-b997-099878040512	cbf15d63-ffb4-4425-a355-a2c38f922d08.rna_seq.augmented_star_gene_counts.tsv	24c262a18717422ae625585a0f9ff178	4209989	validated
eb3a8090-e4d0-4a95-b1fa-122a220889a3	b8781396-e560-45e2-a649-68d78b6348b8.rna_seq.augmented_star_gene_counts.tsv	f5bbebe05eb3abd9c4ea6aa79ec974d5	4220034	validated
f76b464d-1b7b-4dd1-8e0b-c6fd06df8d81	640812d5-f191-47a9-a2d5-a0dfb509f8af.rna_seq.augmented_star_gene_counts.tsv	af175955a9577219bbb431463e0d1592	4229306	validated
c6698c82-2293-48a9-8ba7-68295f027be6	6f75fbf9-5020-401f-9999-ece17d93c08a.rna_seq.augmented_star_gene_counts.tsv	37ff94617f9eaed38fd871b724019f5d	4204710	validated
faa87e86-4db0-43d2-9e84-9d9002cd5668	918fa642-15c3-454d-b431-0f9f11b9a5d0.rna_seq.augmented_star_gene_counts.tsv	faf8b79f2d5628d60840a2a2493ee8e5	4225129	validated
f5bd72ae-919f-481c-8203-f878ee1c651a	7be07a76-58d3-48d0-be6f-65f1769064ef.rna_seq.augmented_star_gene_counts.tsv	621440c24779a0610d0637340b1f8a6d	4203881	validated
031f846b-355e-42c2-a709-a0c5f425d351	81d9a09e-f613-48a0-a3b0-b291a85fd8d3.rna_seq.augmented_star_gene_counts.tsv	4006443b44d0068c30bf6facf1b7e586	4226103	validated
0c19f3db-170e-4b26-8dea-61f3133e242b	039f9374-b1c9-45aa-b708-5e77215ca881.rna_seq.augmented_star_gene_counts.tsv	feaba6d69c163fa12260a9625d253a3a	4215621	validated
dc0d195a-7d4e-48ae-b53c-7f0735954dcd	d6f23178-c51c-4026-918f-48c3d6e10568.rna_seq.augmented_star_gene_counts.tsv	b25abdcdda9adc26a4c18098f17c1947	4230247	validated
23e7e0f7-85d0-4192-9a6a-6f79d4a6a4cb	5887ccad-c7a4-454a-9c50-d223bb144c78.rna_seq.augmented_star_gene_counts.tsv	b2fe24a9b4f96722fdbcb900302ef466	4165725	validated
23907ee8-94df-4e0e-b825-1b688d7afa54	225f8ec9-aec0-4251-8127-5bca55e7f994.rna_seq.augmented_star_gene_counts.tsv	38ed97c0223f84b695efefdfdfa17fd4	4219073	validated
23450fbb-76ee-49d4-a121-2d82a294a446	b07e941c-5f3c-4861-a7e5-3592c1329b75.rna_seq.augmented_star_gene_counts.tsv	cd90f2aea202c558f9c7109990338ad7	4212542	validated
23dc2ef8-8759-4312-9595-7f232374dc72	facc5601-9324-4e64-9311-c3153cc1343a.rna_seq.augmented_star_gene_counts.tsv	2ca7e7279113b912f44efd0130fe0ff9	4166616	validated
b274b4e5-5935-456f-a56a-ff5dc7b451c4	5835470c-0c88-481e-b2f6-dd2572d7d866.rna_seq.augmented_star_gene_counts.tsv	0da27fadc46eba3b93000aef77e73708	4219963	validated
23f595b0-e405-4c58-872c-1e65058c1821	9b37d777-a31a-4eb7-9ae8-291f7d97851a.rna_seq.augmented_star_gene_counts.tsv	42b9edf744d0d45ed7c3e18b2d5b1cde	4219401	validated
23dc3697-03da-4ede-a435-d6d4f33d6971	55c9fe95-e73e-4efa-828d-31005a44ade8.rna_seq.augmented_star_gene_counts.tsv	6f2ed9a5d8482baabbb49c5c1f1ea0a0	4226161	validated
25628f6f-e8a7-4055-b05a-ce0602a93819	92dd34da-af82-480d-bcff-ed9f1cf08efa.rna_seq.augmented_star_gene_counts.tsv	6b179939bb4f50adef68b80d7fd30ca7	4241024	validated
23fe398e-b211-404b-ba6d-273ab8f3b6b8	9043256d-aca9-42ba-9d1f-e1aa6150cc94.rna_seq.augmented_star_gene_counts.tsv	abc0ee365feddaa489cec4bbdbec5189	4260426	validated
2408bb00-7704-428a-9ee5-872a360697a5	a7022ec6-9037-49ba-8738-0a05822d1aa3.rna_seq.augmented_star_gene_counts.tsv	0e492b401ba5d7c44d0d91a57b8ed9d2	4221597	validated
23d77683-c870-4265-8dc2-f80721a4c312	c268d9d9-622d-45a5-8de5-a96b003e1084.rna_seq.augmented_star_gene_counts.tsv	f14b89637b87b6015662d410a6cc119e	4195146	validated
239751d8-5a64-4814-980e-f07ed1b4f46e	3abb7413-7a52-4885-a608-7aa6e9f0a2f9.rna_seq.augmented_star_gene_counts.tsv	d6c4cd16a7b16c9d4ee7d912ed93b09f	4225088	validated
23b6b7b6-380c-43a8-bd47-db4f6bda5df8	c26bcbca-55c3-47b5-ba88-550b026fc7f9.rna_seq.augmented_star_gene_counts.tsv	013c713c1ccdffe39f18e5606b8ae648	4206333	validated
0238166f-40ad-4675-9260-6b101b2dfb8f	a94fbf7f-8307-4712-b0d5-3634801822b7.rna_seq.augmented_star_gene_counts.tsv	c9686cb26999fcce4ce60e62c0196e41	4225485	validated
23a25ed3-7551-4cbd-869a-f551c2b4f28f	423983f0-848c-429a-9000-623c423d6f24.rna_seq.augmented_star_gene_counts.tsv	f2cc83d9363148677a967bcb75d482ee	4212793	validated
23a0c48d-346c-4c0b-a21e-a082e0d41a70	34ef10eb-44f9-4d47-be23-fb92673a48f2.rna_seq.augmented_star_gene_counts.tsv	fbd3de6caea0e6fcc53f98049f16936b	4213781	validated
c1e8b392-f69d-4983-a42d-f1d92e0bb46e	b9e1eaed-68b8-45be-aa8f-63c9474f6c99.rna_seq.augmented_star_gene_counts.tsv	9831b2b77d42dcfc30d5db0f298e8f83	4214899	validated
f561f0ba-a762-4986-803b-88df5c3320c9	a0d4423f-caff-418e-b9ee-f58b8e96fb12.rna_seq.augmented_star_gene_counts.tsv	7876f5fca4e21481f1ea61b12ec9acec	4251200	validated
b5d0dcfa-10df-433b-bc33-b4ce7b20d4c8	a538adbd-566d-4e4a-bbbf-3ef892b466f4.rna_seq.augmented_star_gene_counts.tsv	3914e52361e5649b4048c3169aa4d85e	4214477	validated
1b93b8ee-36a0-46f9-8bf9-9d821dc3c559	de7c355c-3a18-45e4-84b5-95dcaed850bc.rna_seq.augmented_star_gene_counts.tsv	fbdb5d134e7d89ec281e26486e8689de	4214189	validated
f0145627-52ca-4252-bac0-8cdd1c4890e4	0ccec74f-29d8-40aa-8c02-c18cbe1be323.rna_seq.augmented_star_gene_counts.tsv	b1635a77f5cd307951e713cb6c8c9e04	4207420	validated
63485a48-e6b2-4f9d-aeaa-a6eae5a9cb8d	da08da0b-d447-4ffa-b61a-4ca515f6b066.rna_seq.augmented_star_gene_counts.tsv	3ac10639ee7d4a4f13c450a93f9ed5f0	4222018	validated
ed9bee2e-8a12-4788-afa0-df2e3dad0d26	cfc613ce-546e-4a77-a5b9-701bc88c5785.rna_seq.augmented_star_gene_counts.tsv	952c8784d81f2a6483e7b6b67b0ff652	4212250	validated
f2e6c22b-eefa-4d39-8f8f-0679fcf618a8	269fa16b-053e-4817-862d-c93f2ace9bf6.rna_seq.augmented_star_gene_counts.tsv	a95f02abda008fdcaae5821d9069011d	4224601	validated
031275aa-98f1-4479-9836-3892e9b2ddfd	6d3da39a-d70b-45ff-91f7-c27a8abe6ef4.rna_seq.augmented_star_gene_counts.tsv	d42d25488342c6ed001b9585eed4f00f	4223289	validated
232d02ad-71ce-482f-81f1-4c398a84d7ab	d50f0ae8-0b17-48c8-a433-5b22aec2688d.rna_seq.augmented_star_gene_counts.tsv	16e66b7d0aac82eb86c174d953aa31d0	4170349	validated
f6f3124b-ec8b-4d66-b85f-6549470d9c0d	7b4aa511-f1d7-44a6-b9b9-bcf00aa09e65.rna_seq.augmented_star_gene_counts.tsv	0b8c4a546e7db2b899508c88c4991a9d	4216782	validated
0e2e1ebd-a9a9-4b83-8039-23bade3bffa3	c4f1a2b9-9d56-4e63-9ca7-7e87db1cb3b1.rna_seq.augmented_star_gene_counts.tsv	3a7a6cbd67e8fa202464cb3f33e37f57	4230127	validated
f154f850-94d5-4d18-bd12-4e0f95f2d4d4	d5b0ceca-3e64-4098-8f18-c1ef5719b277.rna_seq.augmented_star_gene_counts.tsv	bdd188606ddc2778d40bdce2d49c1da9	4219381	validated
e02a076e-c3eb-490e-81b5-e12866aa0f82	e4fdba5e-db04-47fa-b2d3-20eb4b0d7757.rna_seq.augmented_star_gene_counts.tsv	1cb395471f8570b7f560f0b4ee8bbe24	4224314	validated
25b5a5fc-5347-4705-999e-296d5f4769a9	560c8022-4a70-46f0-a02f-92f86eda5249.rna_seq.augmented_star_gene_counts.tsv	c1f10637ab3b523ff7d925ecea538038	4207545	validated
23108f63-97fe-48f1-8a6d-f8b61db24b2e	5f932fc9-1ebd-4c81-88a6-4b205e781e66.rna_seq.augmented_star_gene_counts.tsv	791acd97f836229c8d72b9bc06199754	4210749	validated
b2a2410c-1c58-47aa-b6a8-a352dac52814	b88ad185-852e-4880-8409-6d21ea074b8e.rna_seq.augmented_star_gene_counts.tsv	21e11d5168fbd8ed332066a39f773578	4215767	validated
c29f3350-ec74-4ba2-b9a9-76e0eb2e4e17	7823b80a-f360-4034-96f0-9cd3d5ece79a.rna_seq.augmented_star_gene_counts.tsv	2d8b5eb3e95cf5cbabe725d1862df41e	4211615	validated
